10992200964220881481,4
11776309140141180281,9
12424917674397125148,5
9835313895651336319,8
13873537001116805822,0
11086237556100516664,7
15353537633278020640,8
14428902150467146286,6
9339841950957950970,8
16294611398587744046,5
15834902126719958297,6
18393948325014231231,4
9523156029667813484,6
11230363090159768130,3
12339199239343946007,8
13904486332922222323,2
12784294820023862657,7
9815767224798321369,1
12354520738033629962,3
15964765260602674038,0
17005834456163356070,5
13467760889750039501,9
16233002029822175667,0
15184093246931523752,8
15760743339629733635,8
14651068950786600817,7
12096192908711160406,5
9389375770246966796,6
17422151716972885671,7
13664056500674736163,2
15841486485684372948,6
18258385376992203104,1
10450136465476068929,3
14168084705760199043,0
11387011951177016482,9
10944238464966381517,4
17989579864986566416,3
17199487761921575358,9
14922595457329986627,2
14016173120053310172,3
9912410291941326339,8
15793501519957332274,1
9649607778714877214,2
11661334368517895563,0
17541878193453479789,6
15140460294683047655,0
16305468883268985516,1
14137756741435292632,4
15234720393038148459,0
11373952300096025863,6
17205342896634791137,6
13527369366847717418,9
16769077464182435009,2
18437906923727832950,5
13678496385350503295,0
15699904848323067157,1
9886721573873398324,9
15333778458683854992,0
16537602338138047966,5
14679770996171869195,8
12503993376794525222,5
15051832089281495245,5
15511043676980420776,3
15648901414117977504,9
9548535812338090045,5
9836763092349415190,4
12433556080144212539,3
10757360403172154360,8
15627122648292574282,9
9469234380706259092,9
17616287353522709881,8
10470428472365356180,2
10046153141185638901,8
10327384432816509419,3
11633428441720103899,6
13981650511405082959,9
16660717705817389438,7
17238029829250118127,8
12841003019116465142,8
16436229593886642587,2
14292858478336761196,0
11175572593693276367,9
9416933036053603935,7
10897789090430512765,3
10150633295462423146,2
11812758821968928183,1
16851587458380257226,6
16722384442359419979,0
13736695015114885502,9
13614851194012565901,5
16223523369409348097,3
16595128970243306607,2
10124255224704361638,5
16859389413886842942,3
12849932284564821686,1
9455712506461365336,9
14562229410506750805,2
16534787201164082838,1
16688726282577503358,6
11924849038864258954,8
9430902806731556033,4
13830921706103384652,2
16418696127813061810,8
15172917116356052676,2
17585069152608450526,8
12993131064459064771,8
15986171742591493381,3
14562798070592281485,6
11864306778122126055,9
10698355852180155305,7
11425662823409261812,0
16937114985943548271,6
13091562407991716452,8
14503127797728507087,8
10051077387300597077,9
10168078923622101950,5
10300307327476411464,0
12769829473604881027,7
12279021757155845613,9
16598293589104476406,9
17302746621584647263,7
17246539599782083055,9
17881434244413004892,7
13651626144418166386,2
11392770492584321622,8
18265432015128107410,1
10870914828638620028,3
14144066305349247497,5
14511126658663238841,8
14864734185050803140,3
13340034502024515614,6
11738853383508033748,5
17869953787237819306,4
12812776526528973617,0
16843366506243881650,8
16675154899557027268,6
17834645857477047530,6
17847851255108063237,1
9263621048669817274,4
13723459194871141399,5
14796027978692862978,2
12139945534217008487,2
9527715439603294804,5
9955494888004961679,7
14307246095866781393,1
16848167062099420881,4
11604930723278858977,1
10977090895130482719,3
17625104466710322699,2
14818511400302825352,6
17443194828665384374,5
10650854310531614425,3
15123082165862855178,8
9371756385138830783,0
12626768878896735217,0
11659860053200198988,3
10957410283286907601,9
15370806139000962634,6
14188378004529534410,2
9716014828067971679,7
16364722373366241577,1
14535579734726454683,7
15662971523723830903,0
10702904685198692258,5
14065584571148379045,5
14468427304149074918,3
11863455941187729739,5
9753040295755660063,0
16390012796078288248,2
9410430973533019740,9
12260528415735355871,0
9536077034633788193,7
16797723990504632866,0
17093923746535642093,4
13884730254896320375,8
9639311371750225845,4
13944076802061492903,0
9460526695705122209,8
14216256771290287197,7
15031634249241141266,6
15267700997531170296,7
12104706171293754157,6
16568847630377281487,4
15075894936335542136,0
11929051448567480134,8
12877843254464460494,2
15462301405858915243,3
13181200540151246089,7
11763352727346838807,1
12252379305332267632,7
13656189427638012944,7
13792421903869767620,4
10383584208036561172,9
14751969154597601393,2
13940197702029830293,5
14474963022441779750,0
15318582783833409654,2
17655628770358983440,1
11205267541745508337,6
17427364352093848546,7
15720292359976092818,9
9562712645397381066,5
14671737905928998583,8
16100304280072867321,7
9329077688051052655,5
12485632658559491853,3
9613584526212612160,6
13133191350196978142,9
11419550184144114343,0
12176817305094391256,3
12223082012550417334,1
12705794113004496521,5
14695331850629837096,3
9385790372972257387,5
14862984162885306477,8
12824879614057435511,5
12119986557646313606,2
13919803067844264795,3
14935376370197547852,9
14895565176549306598,0
17883617065580685631,3
9703385819414720390,0
12750354130672169483,2
15666453263976417771,1
15100724776483420090,0
17143431922341496601,7
10728544065749044284,1
13090161780770961003,0
10977853186282771561,0
11302979029553007529,7
14780070975454475742,4
13534836531165308356,4
15313574449028745527,0
12986434098565353281,0
15405436744900913090,6
13021846932858000501,4
12022373758348542507,3
11059901355706772145,3
9238242228534437333,5
17221069191699172057,2
10249493082915873982,0
12389049155445274611,2
16603768733711006348,7
16888439661796842808,9
11770430332105376470,0
17140650091922432043,4
16358888813798346534,7
11633342796080424849,0
11971372066027064328,7
12791712979167221170,6
11849978093945094911,7
16627453802251886355,0
16784038108354042315,1
18402348980752123572,2
18103497797992588914,6
13533732531909336285,5
9594681825966259010,0
11625306678286895841,4
18277379206570616279,8
15978458105832699590,6
18425006252894204280,8
13450833984305062555,9
14331439135176756165,9
10862670705863570164,4
15287744254732677784,8
10271323918436560914,0
10369410830318034191,2
9239516800260757039,0
12588878783646409652,3
9443744395012346431,2
14905839863049964504,7
14443095812274779493,6
16352490675310983297,3
15810351546706151845,2
17829543502207907228,5
13518962049465607490,1
9668548357364031931,3
10634211169877005189,7
10477052504475858722,6
10350585734830633945,7
17984896520677631317,1
11956152042315283124,3
13830816184616683824,7
16962146256011389974,4
10472732840638624505,5
12761953933773044709,6
10117992774040857952,4
10120708864013759667,7
10551737794800420922,9
11850749161346187840,2
11924305328734801423,4
12952543089001638517,7
17218395409577752007,0
15884627622261621448,7
11816604081857898739,7
13930489712155042225,6
16229762232780721880,2
15895484699860360629,2
15476775518988798229,9
11611103007918068152,9
17100304399208729925,5
15571293611700551834,7
13752445835059404718,5
10051472891622134814,1
11367645489565366688,6
12354616721024549464,1
18275604379583939468,5
18026506737314248244,9
15376167238040418669,2
10262484100492335563,5
12927099717785827046,3
15280180464904364100,7
10004935766872748745,1
13209355921005450640,7
11216301761911644271,2
15803820074588963727,0
16654383741160781800,3
9245289805033438364,1
15624884874668645682,0
16557558347119134060,5
13566586295601546426,9
14364153132551943218,6
9954307445773681066,6
17449598441361035287,0
12349407709289818571,5
14027770870362818331,2
9490330734254285876,7
16238477516690894590,4
14264231182840405560,9
15722542268612187070,1
11795961285407774108,0
17168668623173656393,2
18206249913589748079,3
14460856064809625864,6
10796414094757572355,8
15524421679598563068,8
18123100904411324280,3
15418508311392481552,0
16877145745682011443,1
15711322810045618601,6
11474258702393122640,3
12408214869395476913,4
